tag,input,engine,mast_input,ebayes,method,design,threads,run,warmup,cpu_load_before,contaminated,shared_machine,cpus,started,process,stage,elapsed_s,cpu_s,peak_rss_mb,rheap_mb,os_peak_wset_mb,os_peak_private_mb,baseline_rss_mb,delta_rss_mb,returncode,errors,info,background_cpu_mean,background_cpu_max
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789302939.6967683,R,zlm,214.23,201.87,5123.19140625,5124.0,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789302939.6967683,R,lrtest,196.2,185.14,4266.17578125,4247.7,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789302939.6967683,R,assemble,0.61,0.58,2000.4921875,1853.3,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789302939.6967683,R,write,0.05,0.06,1847.86328125,1471.2,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789302939.6967683,R,TOTAL_PROCESS,427.05027866363525,402.25,5123.19140625,,5111.609375,5166.58203125,720.23046875,4402.9609375,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,5,False,20.4,False,True,0-15,1789302939.6967683,ALL,TOTAL_RUN,429.39566683769226,410.171875,5123.19140625,,5111.609375,5166.58203125,161.61328125,4402.9609375,0.0,,,23.715625000000003,53.51875
fair,pooled_10000,duet,,,,condition,1,6,False,24.3,False,True,0-15,1789303371.149124,duet,read,0.078,0.078,502.0234375,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,6,False,24.3,False,True,0-15,1789303371.149124,duet,fit_test,0.456,0.453,858.2265625,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,6,False,24.3,False,True,0-15,1789303371.149124,duet,write,0.111,0.125,379.03125,,,,,,,,,,
fair,pooled_10000,duet,,,,condition,1,6,False,24.3,False,True,0-15,1789303371.149124,duet,TOTAL_PROCESS,2.428881883621216,2.21875,858.2265625,,878.48828125,832.61328125,187.08203125,671.14453125,0.0,,,,
fair,pooled_10000,duet,,,,condition,1,6,False,24.3,False,True,0-15,1789303371.149124,ALL,TOTAL_RUN,2.428881883621216,2.21875,858.2265625,,878.48828125,832.61328125,187.08203125,671.14453125,0.0,,,24.859375,30.0
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,6,False,25.8,False,True,0-15,1789303375.5895922,export,read,0.08,0.062,465.87109375,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,6,False,25.8,False,True,0-15,1789303375.5895922,export,export,0.755,6.312,920.55078125,,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,6,False,25.8,False,True,0-15,1789303375.5895922,export,TOTAL_PROCESS,2.3593759536743164,7.78125,920.55078125,,920.55078125,878.9609375,161.17578125,759.375,0.0,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,6,False,25.8,False,True,0-15,1789303375.5895922,R,read,8.52,7.79,1676.078125,1455.6,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,6,False,25.8,False,True,0-15,1789303375.5895922,R,singlecellassay,0.08,0.07,1681.015625,1503.4,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,6,False,25.8,False,True,0-15,1789303375.5895922,R,zlm,213.02,202.12,5128.6328125,5124.0,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,6,False,25.8,False,True,0-15,1789303375.5895922,R,lrtest,192.33,182.44,4264.8046875,4247.7,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,6,False,25.8,False,True,0-15,1789303375.5895922,R,assemble,0.64,0.63,2405.98046875,1853.3,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,6,False,25.8,False,True,0-15,1789303375.5895922,R,write,0.04,0.07,2001.24609375,1471.2,,,,,,,,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,6,False,25.8,False,True,0-15,1789303375.5895922,R,TOTAL_PROCESS,421.8628695011139,400.015625,5128.6328125,,5114.03125,5168.71875,720.83203125,4407.80078125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_10000,mast,dense,TRUE,bayesglm,condition,1,6,False,25.8,False,True,0-15,1789303375.5895922,ALL,TOTAL_RUN,424.2222454547882,407.796875,5128.6328125,,5114.03125,5168.71875,161.17578125,4407.80078125,0.0,,,28.284375,33.006249999999994
fair,pooled_15000,duet,,,,condition,1,1,True,22.3,False,True,0-15,1789303801.8727806,duet,read,1.363,0.125,575.37890625,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,1,True,22.3,False,True,0-15,1789303801.8727806,duet,fit_test,0.691,0.656,1175.10546875,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,1,True,22.3,False,True,0-15,1789303801.8727806,duet,write,0.125,0.125,458.80078125,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,1,True,22.3,False,True,0-15,1789303801.8727806,duet,TOTAL_PROCESS,3.995400905609131,2.546875,1175.10546875,,1205.54296875,1159.99609375,187.20703125,987.8984375,0.0,,,,
fair,pooled_15000,duet,,,,condition,1,1,True,22.3,False,True,0-15,1789303801.8727806,ALL,TOTAL_RUN,3.995400905609131,2.546875,1175.10546875,,1205.54296875,1159.99609375,187.20703125,987.8984375,0.0,,,23.496875,26.8
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.4,False,True,0-15,1789303807.8788333,export,read,0.104,0.109,622.03515625,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.4,False,True,0-15,1789303807.8788333,export,export,1.114,9.5,1291.53125,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.4,False,True,0-15,1789303807.8788333,export,TOTAL_PROCESS,2.719435453414917,11.03125,1291.53125,,1291.53125,1250.1171875,167.96875,1123.5625,0.0,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.4,False,True,0-15,1789303807.8788333,R,read,11.82,10.89,2164.3515625,1943.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.4,False,True,0-15,1789303807.8788333,R,singlecellassay,0.08,0.08,2169.234375,1991.3,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.4,False,True,0-15,1789303807.8788333,R,zlm,290.57,281.78,7211.1328125,7225.9,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.4,False,True,0-15,1789303807.8788333,R,lrtest,245.73,241.37,5980.03515625,5929.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.4,False,True,0-15,1789303807.8788333,R,assemble,0.53,0.46,2793.87109375,2341.6,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.4,False,True,0-15,1789303807.8788333,R,write,0.05,0.04,2501.4140625,1959.8,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.4,False,True,0-15,1789303807.8788333,R,TOTAL_PROCESS,555.6811947822571,541.140625,7211.1328125,,7196.5234375,7264.0,720.3203125,6490.8125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,1,True,22.4,False,True,0-15,1789303807.8788333,ALL,TOTAL_RUN,558.400630235672,552.171875,7211.1328125,,7196.5234375,7264.0,167.96875,6490.8125,0.0,,,23.0484375,31.812500000000004
fair,pooled_15000,duet,,,,condition,1,2,False,5.4,False,True,0-15,1789304368.350963,duet,read,0.115,0.109,637.03125,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,2,False,5.4,False,True,0-15,1789304368.350963,duet,fit_test,0.633,0.609,1191.234375,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,2,False,5.4,False,True,0-15,1789304368.350963,duet,write,0.103,0.109,462.98828125,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,2,False,5.4,False,True,0-15,1789304368.350963,duet,TOTAL_PROCESS,2.280778646469116,2.171875,1191.234375,,1221.875,1177.078125,211.96484375,979.26953125,0.0,,,,
fair,pooled_15000,duet,,,,condition,1,2,False,5.4,False,True,0-15,1789304368.350963,ALL,TOTAL_RUN,2.280778646469116,2.171875,1191.234375,,1221.875,1177.078125,211.96484375,979.26953125,0.0,,,11.884375,15.668750000000001
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.1,False,True,0-15,1789304372.6551738,export,read,0.101,0.094,621.40234375,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.1,False,True,0-15,1789304372.6551738,export,export,1.054,8.922,1291.74609375,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.1,False,True,0-15,1789304372.6551738,export,TOTAL_PROCESS,2.3635764122009277,10.140625,1291.74609375,,1291.77734375,1250.625,167.48828125,1124.2578125,0.0,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.1,False,True,0-15,1789304372.6551738,R,read,10.32,10.21,2164.90234375,1943.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.1,False,True,0-15,1789304372.6551738,R,singlecellassay,0.05,0.06,2170.10546875,1991.3,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.1,False,True,0-15,1789304372.6551738,R,zlm,266.54,263.89,7209.92578125,7225.9,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.1,False,True,0-15,1789304372.6551738,R,lrtest,262.71,252.93,5982.55859375,5929.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.1,False,True,0-15,1789304372.6551738,R,assemble,0.61,0.54,2501.43359375,2341.6,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.1,False,True,0-15,1789304372.6551738,R,write,0.06,0.04,2345.82421875,1959.8,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.1,False,True,0-15,1789304372.6551738,R,TOTAL_PROCESS,546.6810722351074,533.875,7209.92578125,,7198.85546875,7259.79296875,724.15625,6485.76953125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,2,False,4.1,False,True,0-15,1789304372.6551738,ALL,TOTAL_RUN,549.0446486473083,544.015625,7209.92578125,,7198.85546875,7259.79296875,167.48828125,6485.76953125,0.0,,,12.004577137546468,84.0
fair,pooled_15000,duet,,,,condition,1,3,False,15.2,False,True,0-15,1789304923.79663,duet,read,0.119,0.094,618.5234375,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,3,False,15.2,False,True,0-15,1789304923.79663,duet,fit_test,0.649,0.609,1176.3515625,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,3,False,15.2,False,True,0-15,1789304923.79663,duet,write,0.11,0.109,460.04296875,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,3,False,15.2,False,True,0-15,1789304923.79663,duet,TOTAL_PROCESS,2.6433050632476807,2.359375,1176.3515625,,1206.765625,1161.59375,214.9375,961.4140625,0.0,,,,
fair,pooled_15000,duet,,,,condition,1,3,False,15.2,False,True,0-15,1789304923.79663,ALL,TOTAL_RUN,2.6433050632476807,2.359375,1176.3515625,,1206.765625,1161.59375,214.9375,961.4140625,0.0,,,20.353125,22.0
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,3,False,17.4,False,True,0-15,1789304928.4594426,export,read,0.114,0.125,551.1484375,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,3,False,17.4,False,True,0-15,1789304928.4594426,export,export,1.095,9.656,1292.37109375,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,3,False,17.4,False,True,0-15,1789304928.4594426,export,TOTAL_PROCESS,2.6260454654693604,11.046875,1292.37109375,,1292.37109375,1250.9765625,161.20703125,1131.1640625,0.0,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,3,False,17.4,False,True,0-15,1789304928.4594426,R,read,11.34,10.75,2164.37109375,1943.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,3,False,17.4,False,True,0-15,1789304928.4594426,R,singlecellassay,0.08,0.06,2169.03125,1991.3,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,3,False,17.4,False,True,0-15,1789304928.4594426,R,zlm,292.75,285.46,7203.5625,7225.9,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,3,False,17.4,False,True,0-15,1789304928.4594426,R,lrtest,238.16,236.36,5978.1640625,5929.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,3,False,17.4,False,True,0-15,1789304928.4594426,R,assemble,0.48,0.48,2794.5078125,2341.6,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,3,False,17.4,False,True,0-15,1789304928.4594426,R,write,0.05,0.03,2500.8203125,1959.8,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,3,False,17.4,False,True,0-15,1789304928.4594426,R,TOTAL_PROCESS,549.4923734664917,539.53125,7203.5625,,7189.45703125,7255.55859375,720.51171875,6483.05078125,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,3,False,17.4,False,True,0-15,1789304928.4594426,ALL,TOTAL_RUN,552.1184189319611,550.578125,7203.5625,,7189.45703125,7255.55859375,161.20703125,6483.05078125,0.0,,,19.89375,31.159375
fair,pooled_15000,duet,,,,condition,1,4,False,6.3,False,True,0-15,1789305482.6448784,duet,read,0.104,0.094,631.58984375,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,4,False,6.3,False,True,0-15,1789305482.6448784,duet,fit_test,0.595,0.594,1191.0,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,4,False,6.3,False,True,0-15,1789305482.6448784,duet,write,0.102,0.094,469.53515625,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,4,False,6.3,False,True,0-15,1789305482.6448784,duet,TOTAL_PROCESS,2.166999101638794,2.0625,1191.0,,1221.640625,1176.8984375,189.2421875,1001.7578125,0.0,,,,
fair,pooled_15000,duet,,,,condition,1,4,False,6.3,False,True,0-15,1789305482.6448784,ALL,TOTAL_RUN,2.166999101638794,2.0625,1191.0,,1221.640625,1176.8984375,189.2421875,1001.7578125,0.0,,,8.9375,9.3
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,4,False,3.9,False,True,0-15,1789305486.8211832,export,read,0.102,0.094,582.6953125,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,4,False,3.9,False,True,0-15,1789305486.8211832,export,export,1.035,9.438,1291.24609375,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,4,False,3.9,False,True,0-15,1789305486.8211832,export,TOTAL_PROCESS,2.3175723552703857,10.609375,1291.24609375,,1291.24609375,1249.828125,162.5,1128.74609375,0.0,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,4,False,3.9,False,True,0-15,1789305486.8211832,R,read,10.3,10.15,2164.36328125,1943.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,4,False,3.9,False,True,0-15,1789305486.8211832,R,singlecellassay,0.06,0.05,2169.32421875,1991.3,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,4,False,3.9,False,True,0-15,1789305486.8211832,R,zlm,252.98,253.43,7214.2421875,7225.9,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,4,False,3.9,False,True,0-15,1789305486.8211832,R,lrtest,241.15,237.65,5979.4765625,5929.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,4,False,3.9,False,True,0-15,1789305486.8211832,R,assemble,0.58,0.56,2796.5234375,2341.6,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,4,False,3.9,False,True,0-15,1789305486.8211832,R,write,0.05,0.06,2501.0703125,1959.8,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,4,False,3.9,False,True,0-15,1789305486.8211832,R,TOTAL_PROCESS,511.3859009742737,507.984375,7214.2421875,,7199.63671875,7267.1796875,722.71875,6491.5234375,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,4,False,3.9,False,True,0-15,1789305486.8211832,ALL,TOTAL_RUN,513.7034733295441,518.59375,7214.2421875,,7199.63671875,7267.1796875,162.5,6491.5234375,0.0,,,8.302357673267327,28.365625
fair,pooled_15000,duet,,,,condition,1,5,False,20.7,False,True,0-15,1789306002.7040353,duet,read,0.119,0.109,645.5,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,5,False,20.7,False,True,0-15,1789306002.7040353,duet,fit_test,0.657,0.641,1176.04296875,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,5,False,20.7,False,True,0-15,1789306002.7040353,duet,write,0.115,0.125,459.859375,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,5,False,20.7,False,True,0-15,1789306002.7040353,duet,TOTAL_PROCESS,2.6012115478515625,2.40625,1176.04296875,,1206.51171875,1176.14453125,186.546875,989.49609375,0.0,,,,
fair,pooled_15000,duet,,,,condition,1,5,False,20.7,False,True,0-15,1789306002.7040353,ALL,TOTAL_RUN,2.6012115478515625,2.40625,1176.04296875,,1206.51171875,1176.14453125,186.546875,989.49609375,0.0,,,20.8609375,24.3
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,5,False,19.0,False,True,0-15,1789306007.3164384,export,read,0.117,0.109,551.125,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,5,False,19.0,False,True,0-15,1789306007.3164384,export,export,1.103,9.812,1292.47265625,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,5,False,19.0,False,True,0-15,1789306007.3164384,export,TOTAL_PROCESS,2.67873215675354,11.265625,1292.47265625,,1292.47265625,1250.953125,161.74609375,1130.7265625,0.0,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,5,False,19.0,False,True,0-15,1789306007.3164384,R,read,11.67,10.87,2163.99609375,1943.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,5,False,19.0,False,True,0-15,1789306007.3164384,R,singlecellassay,0.06,0.08,2168.59375,1991.3,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,5,False,19.0,False,True,0-15,1789306007.3164384,R,zlm,304.4,293.87,7201.83203125,7225.9,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,5,False,19.0,False,True,0-15,1789306007.3164384,R,lrtest,283.17,268.07,5984.3984375,5929.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,5,False,19.0,False,True,0-15,1789306007.3164384,R,assemble,0.61,0.61,2778.42578125,2341.6,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,5,False,19.0,False,True,0-15,1789306007.3164384,R,write,0.06,0.04,2500.65625,1959.8,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,5,False,19.0,False,True,0-15,1789306007.3164384,R,TOTAL_PROCESS,607.0942587852478,580.25,7201.83203125,,7187.22265625,7255.203125,720.04296875,6481.7890625,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,5,False,19.0,False,True,0-15,1789306007.3164384,ALL,TOTAL_RUN,609.7729909420013,591.515625,7201.83203125,,7187.22265625,7255.203125,161.74609375,6481.7890625,0.0,,,21.909804229480738,74.515625
fair,pooled_15000,duet,,,,condition,1,6,False,22.6,False,True,0-15,1789306619.1706564,duet,read,0.121,0.125,606.34765625,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,6,False,22.6,False,True,0-15,1789306619.1706564,duet,fit_test,0.667,0.656,1176.4921875,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,6,False,22.6,False,True,0-15,1789306619.1706564,duet,write,0.12,0.125,460.12109375,,,,,,,,,,
fair,pooled_15000,duet,,,,condition,1,6,False,22.6,False,True,0-15,1789306619.1706564,duet,TOTAL_PROCESS,2.6622464656829834,2.546875,1176.4921875,,1206.90234375,1161.73828125,213.07421875,963.41796875,0.0,,,,
fair,pooled_15000,duet,,,,condition,1,6,False,22.6,False,True,0-15,1789306619.1706564,ALL,TOTAL_RUN,2.6622464656829834,2.546875,1176.4921875,,1206.90234375,1161.73828125,213.07421875,963.41796875,0.0,,,23.4625,26.4
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,6,False,19.8,False,True,0-15,1789306623.843669,export,read,0.121,0.094,621.0078125,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,6,False,19.8,False,True,0-15,1789306623.843669,export,export,1.18,9.641,1292.24609375,,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,6,False,19.8,False,True,0-15,1789306623.843669,export,TOTAL_PROCESS,2.7967514991760254,10.984375,1292.24609375,,1292.25390625,1250.8515625,161.2734375,1130.97265625,0.0,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,6,False,19.8,False,True,0-15,1789306623.843669,R,read,11.5,10.77,2164.1796875,1943.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,6,False,19.8,False,True,0-15,1789306623.843669,R,singlecellassay,0.07,0.06,2168.92578125,1991.3,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,6,False,19.8,False,True,0-15,1789306623.843669,R,zlm,318.08,302.68,7210.41015625,7225.9,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,6,False,19.8,False,True,0-15,1789306623.843669,R,lrtest,274.21,260.71,5985.12890625,5929.4,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,6,False,19.8,False,True,0-15,1789306623.843669,R,assemble,0.64,0.58,2500.390625,2341.6,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,6,False,19.8,False,True,0-15,1789306623.843669,R,write,0.05,0.04,2343.25,1959.8,,,,,,,,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,6,False,19.8,False,True,0-15,1789306623.843669,R,TOTAL_PROCESS,611.6501798629761,581.625,7210.41015625,,7196.359375,7263.7109375,720.04296875,6490.3671875,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_15000,mast,dense,TRUE,bayesglm,condition,1,6,False,19.8,False,True,0-15,1789306623.843669,ALL,TOTAL_RUN,614.4469313621521,592.609375,7210.41015625,,7196.359375,7263.7109375,161.2734375,6490.3671875,0.0,,,24.567187499999996,33.2125
fair,pooled_all,duet,,,,condition,1,1,True,20.5,False,True,0-15,1789307240.430387,duet,read,1.646,0.141,627.125,,,,,,,,,,
fair,pooled_all,duet,,,,condition,1,1,True,20.5,False,True,0-15,1789307240.430387,duet,fit_test,0.771,0.703,1311.37890625,,,,,,,,,,
fair,pooled_all,duet,,,,condition,1,1,True,20.5,False,True,0-15,1789307240.430387,duet,write,0.118,0.094,494.0703125,,,,,,,,,,
fair,pooled_all,duet,,,,condition,1,1,True,20.5,False,True,0-15,1789307240.430387,duet,TOTAL_PROCESS,4.263897895812988,2.546875,1311.37890625,,1346.02734375,1299.92578125,187.33203125,1124.046875,0.0,,,,
fair,pooled_all,duet,,,,condition,1,1,True,20.5,False,True,0-15,1789307240.430387,ALL,TOTAL_RUN,4.263897895812988,2.546875,1311.37890625,,1346.02734375,1299.92578125,187.33203125,1124.046875,0.0,,,22.0109375,23.6
fair,pooled_all,mast,dense,TRUE,bayesglm,condition,1,1,True,22.2,False,True,0-15,1789307246.7069638,export,read,0.114,0.125,635.51953125,,,,,,,,,,
fair,pooled_all,mast,dense,TRUE,bayesglm,condition,1,1,True,22.2,False,True,0-15,1789307246.7069638,export,export,1.318,10.953,1444.62890625,,,,,,,,,,
fair,pooled_all,mast,dense,TRUE,bayesglm,condition,1,1,True,22.2,False,True,0-15,1789307246.7069638,export,TOTAL_PROCESS,2.923579692840576,12.421875,1444.62890625,,1444.63671875,1403.42578125,175.8359375,1268.79296875,0.0,,,,
fair,pooled_all,mast,dense,TRUE,bayesglm,condition,1,1,True,22.2,False,True,0-15,1789307246.7069638,R,read,12.93,12.1,2367.6640625,2146.7,,,,,,,,,
fair,pooled_all,mast,dense,TRUE,bayesglm,condition,1,1,True,22.2,False,True,0-15,1789307246.7069638,R,singlecellassay,0.08,0.06,2373.28125,2195.2,,,,,,,,,
fair,pooled_all,mast,dense,TRUE,bayesglm,condition,1,1,True,22.2,False,True,0-15,1789307246.7069638,R,zlm,349.84,332.05,8077.41796875,8104.3,,,,,,,,,
fair,pooled_all,mast,dense,TRUE,bayesglm,condition,1,1,True,22.2,False,True,0-15,1789307246.7069638,R,lrtest,300.5,285.72,6687.82421875,6632.2,,,,,,,,,
fair,pooled_all,mast,dense,TRUE,bayesglm,condition,1,1,True,22.2,False,True,0-15,1789307246.7069638,R,assemble,0.59,0.59,3054.02734375,2545.2,,,,,,,,,
fair,pooled_all,mast,dense,TRUE,bayesglm,condition,1,1,True,22.2,False,True,0-15,1789307246.7069638,R,write,0.05,0.06,2708.3203125,2163.5,,,,,,,,,
fair,pooled_all,mast,dense,TRUE,bayesglm,condition,1,1,True,22.2,False,True,0-15,1789307246.7069638,R,TOTAL_PROCESS,671.2599785327911,637.296875,8077.41796875,,8062.5859375,8136.4921875,720.1953125,7357.22265625,0.0,,assay class after SingleCellAssay: matrix,,
fair,pooled_all,mast,dense,TRUE,bayesglm,condition,1,1,True,22.2,False,True,0-15,1789307246.7069638,ALL,TOTAL_RUN,674.1835582256317,649.71875,8077.41796875,,8062.5859375,8136.4921875,175.8359375,7357.22265625,0.0,,,23.884375,41.66875
fair,pooled_all,duet,,,,condition,1,2,False,22.4,False,True,0-15,1789307922.9844508,duet,read,0.132,0.109,628.984375,,,,,,,,,,
fair,pooled_all,duet,,,,condition,1,2,False,22.4,False,True,0-15,1789307922.9844508,duet,fit_test,0.757,0.688,1313.12109375,,,,,,,,,,
fair,pooled_all,duet,,,,condition,1,2,False,22.4,False,True,0-15,1789307922.9844508,duet,write,0.113,0.094,495.71875,,,,,,,,,,
fair,pooled_all,duet,,,,condition,1,2,False,22.4,False,True,0-15,1789307922.9844508,duet,TOTAL_PROCESS,2.8598926067352295,2.578125,1313.12109375,,1347.78125,1301.8984375,186.91796875,1126.203125,0.0,,,,
fair,pooled_all,duet,,,,condition,1,2,False,22.4,False,True,0-15,1789307922.9844508,ALL,TOTAL_RUN,2.8598926067352295,2.578125,1313.12109375,,1347.78125,1301.8984375,186.91796875,1126.203125,0.0,,,25.6546875,27.2
