tag,input,engine,mast_input,ebayes,method,design,threads,run,warmup,cpu_load_before,contaminated,shared_machine,cpus,started,process,stage,elapsed_s,cpu_s,peak_rss_mb,rheap_mb,os_peak_wset_mb,os_peak_private_mb,baseline_rss_mb,delta_rss_mb,returncode,errors,info,background_cpu_mean,background_cpu_max,sampler_errors
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,3,False,9.2,False,True,0-15,1789383928.1526191,R,assemble,0.46,0.42,2458.37890625,1949.7,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,3,False,9.2,False,True,0-15,1789383928.1526191,R,write,0.06,0.03,2088.5546875,1573.1,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,3,False,9.2,False,True,0-15,1789383928.1526191,R,TOTAL_PROCESS,359.68096923828125,350.3125,4437.8125,,4440.01171875,4492.68359375,722.2890625,3715.5234375,0.0,,assay class after SingleCellAssay: matrix,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,3,False,9.2,False,True,0-15,1789383928.1526191,ALL,TOTAL_RUN,362.1258909702301,360.4375,4437.8125,,4440.01171875,4492.68359375,161.41015625,3715.5234375,0.0,,,13.642337570621468,85.80625,
grid,sparsity_low_c10000,duet,,,,condition,1,4,False,52.8,False,True,0-15,1789384292.3542194,duet,read,0.104,0.109,611.4921875,,,,,,,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,4,False,52.8,False,True,0-15,1789384292.3542194,duet,fit_test,0.746,0.734,1135.39453125,,,,,,,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,4,False,52.8,False,True,0-15,1789384292.3542194,duet,write,0.107,0.094,448.02734375,,,,,,,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,4,False,52.8,False,True,0-15,1789384292.3542194,duet,TOTAL_PROCESS,2.8540890216827397,2.625,1135.39453125,,1164.578125,1118.85546875,187.5625,947.83203125,0.0,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,4,False,52.8,False,True,0-15,1789384292.3542194,ALL,TOTAL_RUN,2.8540890216827397,2.625,1135.39453125,,1164.578125,1118.85546875,187.5625,947.83203125,0.0,,,22.5796875,23.259375,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,4,False,52.6,False,True,0-15,1789384297.2358882,export,read,0.185,0.188,496.390625,,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,4,False,52.6,False,True,0-15,1789384297.2358882,export,export,2.425,10.031,1233.859375,,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,4,False,52.6,False,True,0-15,1789384297.2358882,export,TOTAL_PROCESS,5.897529363632202,13.09375,1233.859375,,1233.921875,1193.4140625,181.86328125,1051.99609375,0.0,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,4,False,52.6,False,True,0-15,1789384297.2358882,R,read,10.13,9.93,1778.01953125,1557.3,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,4,False,52.6,False,True,0-15,1789384297.2358882,R,singlecellassay,0.07,0.05,1781.96484375,1604.8,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,4,False,52.6,False,True,0-15,1789384297.2358882,R,zlm,165.83,164.18,4454.33203125,4305.0,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,4,False,52.6,False,True,0-15,1789384297.2358882,R,lrtest,163.36,159.34,4363.3125,4332.5,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,4,False,52.6,False,True,0-15,1789384297.2358882,R,assemble,0.66,0.68,2458.46484375,1949.7,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,4,False,52.6,False,True,0-15,1789384297.2358882,R,write,0.05,0.03,2089.734375,1573.1,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,4,False,52.6,False,True,0-15,1789384297.2358882,R,TOTAL_PROCESS,349.42189598083496,342.984375,4454.33203125,,4447.5859375,4498.41015625,712.50390625,3741.828125,0.0,,assay class after SingleCellAssay: matrix,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,4,False,52.6,False,True,0-15,1789384297.2358882,ALL,TOTAL_RUN,355.3194253444672,356.078125,4454.33203125,,4447.5859375,4498.41015625,181.86328125,3741.828125,0.0,,,66.840625,74.71875,
grid,sparsity_low_c10000,duet,,,,condition,1,5,False,22.5,False,True,0-15,1789384654.722234,duet,read,0.106,0.109,556.75390625,,,,,,,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,5,False,22.5,False,True,0-15,1789384654.722234,duet,fit_test,0.671,0.625,1135.65234375,,,,,,,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,5,False,22.5,False,True,0-15,1789384654.722234,duet,write,0.098,0.109,448.4296875,,,,,,,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,5,False,22.5,False,True,0-15,1789384654.722234,duet,TOTAL_PROCESS,2.759176254272461,2.5,1135.65234375,,1164.83203125,1119.125,186.76953125,948.8828125,0.0,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,5,False,22.5,False,True,0-15,1789384654.722234,ALL,TOTAL_RUN,2.759176254272461,2.5,1135.65234375,,1164.83203125,1119.125,186.76953125,948.8828125,0.0,,,31.134375,32.0,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,5,False,26.0,False,True,0-15,1789384659.4942732,export,read,0.106,0.109,531.33984375,,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,5,False,26.0,False,True,0-15,1789384659.4942732,export,export,1.139,9.594,1244.125,,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,5,False,26.0,False,True,0-15,1789384659.4942732,export,TOTAL_PROCESS,2.8730337619781494,11.140625,1244.125,,1244.125,1203.9609375,161.1640625,1082.9609375,0.0,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,5,False,26.0,False,True,0-15,1789384659.4942732,R,read,11.78,10.97,1777.8203125,1557.3,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,5,False,26.0,False,True,0-15,1789384659.4942732,R,singlecellassay,0.08,0.06,1781.7890625,1604.8,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,5,False,26.0,False,True,0-15,1789384659.4942732,R,zlm,173.44,168.95,4450.65234375,4305.0,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,5,False,26.0,False,True,0-15,1789384659.4942732,R,lrtest,151.02,150.02,4364.953125,4332.5,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,5,False,26.0,False,True,0-15,1789384659.4942732,R,assemble,0.46,0.47,2457.98828125,1949.7,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,5,False,26.0,False,True,0-15,1789384659.4942732,R,write,0.05,0.03,2088.25,1573.1,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,5,False,26.0,False,True,0-15,1789384659.4942732,R,TOTAL_PROCESS,343.70955538749695,337.015625,4450.65234375,,4447.6640625,4498.4140625,719.95703125,3730.6953125,0.0,,assay class after SingleCellAssay: matrix,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,5,False,26.0,False,True,0-15,1789384659.4942732,ALL,TOTAL_RUN,346.5825891494751,348.15625,4450.65234375,,4447.6640625,4498.4140625,161.1640625,3730.6953125,0.0,,,27.46875,35.86875,
grid,sparsity_low_c10000,duet,,,,condition,1,6,False,8.7,False,True,0-15,1789385008.168962,duet,read,0.091,0.094,621.88671875,,,,,,,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,6,False,8.7,False,True,0-15,1789385008.168962,duet,fit_test,0.591,0.609,1146.046875,,,,,,,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,6,False,8.7,False,True,0-15,1789385008.168962,duet,write,0.08,0.078,448.04296875,,,,,,,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,6,False,8.7,False,True,0-15,1789385008.168962,duet,TOTAL_PROCESS,2.3852250576019287,2.171875,1146.046875,,1175.453125,1129.96875,186.99609375,959.05078125,0.0,,,,,
grid,sparsity_low_c10000,duet,,,,condition,1,6,False,8.7,False,True,0-15,1789385008.168962,ALL,TOTAL_RUN,2.3852250576019287,2.171875,1146.046875,,1175.453125,1129.96875,186.99609375,959.05078125,0.0,,,10.6375,12.8,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,6,False,8.9,False,True,0-15,1789385012.571453,export,read,0.091,0.094,533.9296875,,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,6,False,8.9,False,True,0-15,1789385012.571453,export,export,0.982,8.859,1244.43359375,,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,6,False,8.9,False,True,0-15,1789385012.571453,export,TOTAL_PROCESS,2.326498746871948,10.140625,1244.43359375,,1244.4375,1203.9375,197.3125,1047.12109375,0.0,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,6,False,8.9,False,True,0-15,1789385012.571453,R,read,9.88,9.83,1778.26953125,1557.3,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,6,False,8.9,False,True,0-15,1789385012.571453,R,singlecellassay,0.06,0.05,1782.2109375,1604.8,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,6,False,8.9,False,True,0-15,1789385012.571453,R,zlm,161.2,160.36,4450.66015625,4305.0,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,6,False,8.9,False,True,0-15,1789385012.571453,R,lrtest,163.84,162.49,4363.50390625,4332.5,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,6,False,8.9,False,True,0-15,1789385012.571453,R,assemble,0.43,0.43,2457.046875,1949.7,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,6,False,8.9,False,True,0-15,1789385012.571453,R,write,0.05,0.03,2089.12109375,1573.1,,,,,,,,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,6,False,8.9,False,True,0-15,1789385012.571453,R,TOTAL_PROCESS,341.5299198627472,339.171875,4450.66015625,,4447.42578125,4498.2890625,723.42578125,3727.234375,0.0,,assay class after SingleCellAssay: matrix,,,
grid,sparsity_low_c10000,mast,dense,True,bayesglm,condition,1,6,False,8.9,False,True,0-15,1789385012.571453,ALL,TOTAL_RUN,343.85641860961914,349.3125,4450.66015625,,4447.42578125,4498.2890625,197.3125,3727.234375,0.0,,,12.514481026785717,77.925,
grid,sparsity_mid_c10000,duet,,,,condition,1,1,True,5.8,False,True,0-15,1789385358.5544271,duet,read,0.722,0.078,427.2265625,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,1,True,5.8,False,True,0-15,1789385358.5544271,duet,fit_test,0.295,0.297,641.68359375,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,1,True,5.8,False,True,0-15,1789385358.5544271,duet,write,0.084,0.078,325.08984375,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,1,True,5.8,False,True,0-15,1789385358.5544271,duet,TOTAL_PROCESS,2.5972728729248047,1.875,641.68359375,,655.328125,608.671875,188.06640625,453.6171875,0.0,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,1,True,5.8,False,True,0-15,1789385358.5544271,ALL,TOTAL_RUN,2.5972728729248047,1.875,641.68359375,,655.328125,608.671875,188.06640625,453.6171875,0.0,,,8.4890625,11.4,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,1,True,6.5,False,True,0-15,1789385363.163261,export,read,0.047,0.047,402.015625,,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,1,True,6.5,False,True,0-15,1789385363.163261,export,export,0.49,4.484,680.7734375,,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,1,True,6.5,False,True,0-15,1789385363.163261,export,TOTAL_PROCESS,1.80769944190979,5.75,680.7734375,,680.77734375,639.54296875,161.34765625,519.42578125,0.0,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,1,True,6.5,False,True,0-15,1789385363.163261,R,read,5.64,5.63,1529.86328125,1308.7,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,1,True,6.5,False,True,0-15,1789385363.163261,R,singlecellassay,0.07,0.06,1533.40625,1356.2,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,1,True,6.5,False,True,0-15,1789385363.163261,R,zlm,162.5,161.67,4672.52734375,4710.6,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,1,True,6.5,False,True,0-15,1789385363.163261,R,lrtest,148.7,147.47,3320.44140625,3157.9,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,1,True,6.5,False,True,0-15,1789385363.163261,R,assemble,0.47,0.45,2121.75,1700.9,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,1,True,6.5,False,True,0-15,1789385363.163261,R,write,1.22,0.06,1694.5546875,1324.3,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,1,True,6.5,False,True,0-15,1789385363.163261,R,TOTAL_PROCESS,324.62494373321533,321.265625,4672.52734375,,4657.8984375,4714.296875,722.671875,3949.85546875,0.0,,assay class after SingleCellAssay: matrix,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,1,True,6.5,False,True,0-15,1789385363.163261,ALL,TOTAL_RUN,326.4326431751251,327.015625,4672.52734375,,4657.8984375,4714.296875,161.34765625,3949.85546875,0.0,,,10.1,53.921875,
grid,sparsity_mid_c10000,duet,,,,condition,1,2,False,5.6,False,True,0-15,1789385691.7376294,duet,read,0.046,0.047,427.79296875,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,2,False,5.6,False,True,0-15,1789385691.7376294,duet,fit_test,0.299,0.297,643.62109375,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,2,False,5.6,False,True,0-15,1789385691.7376294,duet,write,0.08,0.078,326.88671875,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,2,False,5.6,False,True,0-15,1789385691.7376294,duet,TOTAL_PROCESS,1.927063465118408,1.84375,643.62109375,,657.38671875,611.12109375,187.43359375,456.1875,0.0,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,2,False,5.6,False,True,0-15,1789385691.7376294,ALL,TOTAL_RUN,1.927063465118408,1.84375,643.62109375,,657.38671875,611.12109375,187.43359375,456.1875,0.0,,,8.4,8.4,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,2,False,3.4,False,True,0-15,1789385698.3099115,export,read,0.046,0.047,414.21484375,,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,2,False,3.4,False,True,0-15,1789385698.3099115,export,export,0.642,4.25,680.22265625,,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,2,False,3.4,False,True,0-15,1789385698.3099115,export,TOTAL_PROCESS,1.9136810302734373,5.4375,680.22265625,,680.2265625,638.7421875,179.6015625,500.62109375,0.0,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,2,False,3.4,False,True,0-15,1789385698.3099115,R,read,6.14,5.61,1529.18359375,1308.7,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,2,False,3.4,False,True,0-15,1789385698.3099115,R,singlecellassay,0.05,0.07,1533.0390625,1356.2,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,2,False,3.4,False,True,0-15,1789385698.3099115,R,zlm,157.27,157.05,4666.62890625,4710.6,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,2,False,3.4,False,True,0-15,1789385698.3099115,R,lrtest,146.2,145.41,3320.83203125,3157.9,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,2,False,3.4,False,True,0-15,1789385698.3099115,R,assemble,0.47,0.5,1859.3984375,1700.9,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,2,False,3.4,False,True,0-15,1789385698.3099115,R,write,0.04,0.04,1845.0703125,1324.3,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,2,False,3.4,False,True,0-15,1789385698.3099115,R,TOTAL_PROCESS,316.08787965774536,314.578125,4666.62890625,,4654.1171875,4710.6640625,721.0546875,3945.57421875,0.0,,assay class after SingleCellAssay: matrix,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,2,False,3.4,False,True,0-15,1789385698.3099115,ALL,TOTAL_RUN,318.0015606880188,320.015625,4666.62890625,,4654.1171875,4710.6640625,179.6015625,3945.57421875,0.0,,,10.5,22.03125,
grid,sparsity_mid_c10000,duet,,,,condition,1,3,False,5.5,False,True,0-15,1789386018.5086913,duet,read,0.049,0.047,433.91015625,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,3,False,5.5,False,True,0-15,1789386018.5086913,duet,fit_test,0.294,0.297,653.65625,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,3,False,5.5,False,True,0-15,1789386018.5086913,duet,write,0.08,0.078,327.78125,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,3,False,5.5,False,True,0-15,1789386018.5086913,duet,TOTAL_PROCESS,1.8967556953430176,1.828125,653.65625,,657.65625,611.16796875,196.1875,457.46875,0.0,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,3,False,5.5,False,True,0-15,1789386018.5086913,ALL,TOTAL_RUN,1.8967556953430176,1.828125,653.65625,,657.65625,611.16796875,196.1875,457.46875,0.0,,,12.6,12.6,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,3,False,6.8,False,True,0-15,1789386022.4178865,export,read,0.047,0.047,406.8515625,,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,3,False,6.8,False,True,0-15,1789386022.4178865,export,export,0.486,4.188,680.6953125,,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,3,False,6.8,False,True,0-15,1789386022.4178865,export,TOTAL_PROCESS,1.7399392127990725,5.40625,680.6953125,,680.69921875,639.46875,160.93359375,519.76171875,0.0,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,3,False,6.8,False,True,0-15,1789386022.4178865,R,read,5.64,5.52,1529.4453125,1308.7,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,3,False,6.8,False,True,0-15,1789386022.4178865,R,singlecellassay,0.05,0.05,1533.19921875,1356.2,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,3,False,6.8,False,True,0-15,1789386022.4178865,R,zlm,166.02,165.05,4671.18359375,4710.6,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,3,False,6.8,False,True,0-15,1789386022.4178865,R,lrtest,154.27,152.41,3316.1484375,3157.9,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,3,False,6.8,False,True,0-15,1789386022.4178865,R,assemble,0.49,0.47,2117.640625,1700.9,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,3,False,6.8,False,True,0-15,1789386022.4178865,R,write,0.03,0.05,1844.80078125,1324.3,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,3,False,6.8,False,True,0-15,1789386022.4178865,R,TOTAL_PROCESS,332.49950337409973,329.453125,4671.18359375,,4658.91015625,4714.671875,722.78515625,3948.3984375,0.0,,assay class after SingleCellAssay: matrix,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,3,False,6.8,False,True,0-15,1789386022.4178865,ALL,TOTAL_RUN,334.2394425868988,334.859375,4671.18359375,,4658.91015625,4714.671875,160.93359375,3948.3984375,0.0,,,17.725487385321102,31.06875,
grid,sparsity_mid_c10000,duet,,,,condition,1,4,False,19.7,False,True,0-15,1789386358.6998272,duet,read,0.05,0.047,439.15234375,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,4,False,19.7,False,True,0-15,1789386358.6998272,duet,fit_test,0.302,0.312,643.62890625,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,4,False,19.7,False,True,0-15,1789386358.6998272,duet,write,0.091,0.078,327.98046875,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,4,False,19.7,False,True,0-15,1789386358.6998272,duet,TOTAL_PROCESS,2.034827470779419,1.921875,643.62890625,,657.26953125,610.35546875,213.69140625,429.9375,0.0,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,4,False,19.7,False,True,0-15,1789386358.6998272,ALL,TOTAL_RUN,2.034827470779419,1.921875,643.62890625,,657.26953125,610.35546875,213.69140625,429.9375,0.0,,,24.9,24.9,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,4,False,22.9,False,True,0-15,1789386362.764284,export,read,0.05,0.062,399.8828125,,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,4,False,22.9,False,True,0-15,1789386362.764284,export,export,0.503,4.156,680.76171875,,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,4,False,22.9,False,True,0-15,1789386362.764284,export,TOTAL_PROCESS,1.920917272567749,5.421875,680.76171875,,680.765625,639.40625,161.05859375,519.703125,0.0,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,4,False,22.9,False,True,0-15,1789386362.764284,R,read,5.83,5.72,1530.2578125,1308.7,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,4,False,22.9,False,True,0-15,1789386362.764284,R,singlecellassay,0.06,0.06,1533.42578125,1356.2,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,4,False,22.9,False,True,0-15,1789386362.764284,R,zlm,169.25,168.67,4669.55078125,4710.6,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,4,False,22.9,False,True,0-15,1789386362.764284,R,lrtest,155.32,153.64,3320.98828125,3157.9,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,4,False,22.9,False,True,0-15,1789386362.764284,R,assemble,0.5,0.53,2105.36328125,1700.9,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,4,False,22.9,False,True,0-15,1789386362.764284,R,write,0.05,0.03,1844.76171875,1324.3,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,4,False,22.9,False,True,0-15,1789386362.764284,R,TOTAL_PROCESS,337.24663829803467,334.796875,4669.55078125,,4658.25390625,4714.359375,718.7265625,3950.82421875,0.0,,assay class after SingleCellAssay: matrix,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,4,False,22.9,False,True,0-15,1789386362.764284,ALL,TOTAL_RUN,339.1675555706024,340.21875,4669.55078125,,4658.25390625,4714.359375,161.05859375,3950.82421875,0.0,,,25.8,34.421875,
grid,sparsity_mid_c10000,duet,,,,condition,1,5,False,21.8,False,True,0-15,1789386704.007081,duet,read,0.05,0.047,424.6796875,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,5,False,21.8,False,True,0-15,1789386704.007081,duet,fit_test,0.307,0.297,643.296875,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,5,False,21.8,False,True,0-15,1789386704.007081,duet,write,0.085,0.094,327.36328125,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,5,False,21.8,False,True,0-15,1789386704.007081,duet,TOTAL_PROCESS,2.039583206176758,1.859375,643.296875,,656.94140625,610.43359375,186.93359375,456.36328125,0.0,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,5,False,21.8,False,True,0-15,1789386704.007081,ALL,TOTAL_RUN,2.039583206176758,1.859375,643.296875,,656.94140625,610.43359375,186.93359375,456.36328125,0.0,,,26.1,26.1,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,5,False,21.1,False,True,0-15,1789386708.076504,export,read,0.051,0.047,400.52734375,,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,5,False,21.1,False,True,0-15,1789386708.076504,export,export,0.495,4.344,680.7109375,,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,5,False,21.1,False,True,0-15,1789386708.076504,export,TOTAL_PROCESS,1.9173696041107176,5.65625,680.7109375,,680.71875,639.49609375,161.57421875,519.13671875,0.0,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,5,False,21.1,False,True,0-15,1789386708.076504,R,read,5.87,5.7,1529.46484375,1308.7,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,5,False,21.1,False,True,0-15,1789386708.076504,R,singlecellassay,0.06,0.06,1533.21875,1356.2,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,5,False,21.1,False,True,0-15,1789386708.076504,R,zlm,173.42,172.36,4664.421875,4710.6,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,5,False,21.1,False,True,0-15,1789386708.076504,R,lrtest,148.9,147.45,3317.96875,3157.9,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,5,False,21.1,False,True,0-15,1789386708.076504,R,assemble,0.47,0.48,2083.83984375,1700.9,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,5,False,21.1,False,True,0-15,1789386708.076504,R,write,0.03,0.05,1845.57421875,1324.3,,,,,,,,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,5,False,21.1,False,True,0-15,1789386708.076504,R,TOTAL_PROCESS,334.94390964508057,332.078125,4664.421875,,4652.41796875,4708.9453125,712.20703125,3952.21484375,0.0,,assay class after SingleCellAssay: matrix,,,
grid,sparsity_mid_c10000,mast,dense,True,bayesglm,condition,1,5,False,21.1,False,True,0-15,1789386708.076504,ALL,TOTAL_RUN,336.8612792491913,337.734375,4664.421875,,4652.41796875,4708.9453125,161.57421875,3952.21484375,0.0,,,27.3,35.075,
grid,sparsity_mid_c10000,duet,,,,condition,1,6,False,5.4,False,True,0-15,1789387047.0918672,duet,read,0.049,0.062,437.8125,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,6,False,5.4,False,True,0-15,1789387047.0918672,duet,fit_test,0.293,0.281,643.84765625,,,,,,,,,,,
grid,sparsity_mid_c10000,duet,,,,condition,1,6,False,5.4,False,True,0-15,1789387047.0918672,duet,write,0.08,0.078,327.8828125,,,,,,,,,,,
